id,00_MSG_00_TEXT,00_MSG_01_IMAGE,00_MSG_02_TEXT
1310,"pain, nutella , fraises , framboises ",https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/c73a766e-70bf-435f-b53a-6b981cf634e3,framboises 
1311,cottage cheese ,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/4c8d9d95-d2d6-4d77-babf-9bf6036befd6,cottage cheese 
1312,"omelette aux tomates, pain ",https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/c4d2e0f7-71f7-4e23-bc37-43a0aff738da,omelette aux tomates
1313,"omelette aux tomates, pain ",https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/c4d2e0f7-71f7-4e23-bc37-43a0aff738da,pain 
1314,"délice des dieux (biscuit, fruits rouges, séré+mascarpone) ",https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/5de398c7-684b-448d-ba0a-f318d009bccd,"délice des dieux (biscuit, fruits rouges, séré+mascarpone) "
1315,"saumon grillé , riz complet , salade carotte et maïs ",https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/ee492174-b956-48fe-a4cb-4f059c9bc233,saumon grillé 
1316,"saumon grillé , riz complet , salade carotte et maïs ",https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/ee492174-b956-48fe-a4cb-4f059c9bc233,riz complet 
1317,"saumon grillé , riz complet , salade carotte et maïs ",https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/ee492174-b956-48fe-a4cb-4f059c9bc233,salade carotte et maïs 
1318,glace au chocolat ,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/c3674822-e64d-427a-b1d2-13d5c2c45553,glace au chocolat 
1319,"riz, caviar aubergines , saumon grillé ",https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/511a8f5c-2aad-4603-bdd4-39abc8eb9bcc,riz
1320,"riz, caviar aubergines , saumon grillé ",https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/511a8f5c-2aad-4603-bdd4-39abc8eb9bcc,caviar aubergines 
1321,"riz, caviar aubergines , saumon grillé ",https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/511a8f5c-2aad-4603-bdd4-39abc8eb9bcc,saumon grillé 
1322,soupe courgette ,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/dbd0f239-9a8e-4455-a585-fb3c527b382f,soupe courgette 
1323,"tortelloni ricotta et épinards , épinards à la crème , fromage râpé ",https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/df169d57-7daa-4fa4-b2f7-33365a99af37,tortelloni ricotta et épinards 
1324,"tortelloni ricotta et épinards , épinards à la crème , fromage râpé ",https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/df169d57-7daa-4fa4-b2f7-33365a99af37,épinards à la crème 
1325,"tortelloni ricotta et épinards , épinards à la crème , fromage râpé ",https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/df169d57-7daa-4fa4-b2f7-33365a99af37,fromage râpé 
1326,mousse/crème de marron ,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/dbbc740e-373e-40a4-9376-25c50480ef65,mousse/crème de marron 
1327,tarte flambée pomme rhubarbe,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/f607625b-a07d-423e-a564-4d96ebadf084,tarte flambée pomme rhubarbe
1328,soupe à la tomate ,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/f87a2a81-9c85-454b-af47-38ed4c42554b,soupe à la tomate 
1329,"pomme, fromage pâte dure ",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/42d05c13-cf2c-433e-a2d3-78a67d41cf05,pomme
1330,"pomme, fromage pâte dure ",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/42d05c13-cf2c-433e-a2d3-78a67d41cf05,fromage pâte dure 
1331,cornet glace noisette,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/b61491ce-fa4b-4eb0-a05a-f0ff122e16f7,cornet glace noisette
1332,pomme,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/af0adb1c-21f9-4edc-8080-3b412076999c,pomme
1333,"salade de tomates , huile d'olive, vinaigre balsamique, graines de lin",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/ce668b40-a61f-4ac1-abfd-a150071ddd76,salade de tomates 
1334,"salade de tomates , huile d'olive, vinaigre balsamique, graines de lin",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/ce668b40-a61f-4ac1-abfd-a150071ddd76,huile d'olive
1335,"salade de tomates , huile d'olive, vinaigre balsamique, graines de lin",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/ce668b40-a61f-4ac1-abfd-a150071ddd76,vinaigre balsamique
1336,"salade de tomates , huile d'olive, vinaigre balsamique, graines de lin",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/ce668b40-a61f-4ac1-abfd-a150071ddd76,graines de lin
1337,"séré maigre, graines de chia, purée de noisettes",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/6d7c5913-406a-449c-a95d-dae1cff11f27,séré maigre
1338,"séré maigre, graines de chia, purée de noisettes",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/6d7c5913-406a-449c-a95d-dae1cff11f27,graines de chia
1339,"séré maigre, graines de chia, purée de noisettes",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/6d7c5913-406a-449c-a95d-dae1cff11f27,purée de noisettes
1340,pomme,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/d130b57d-355f-4a62-bd0b-21090532c912,pomme
1341,"boulgour, ratatouille, œuf dur ",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/b53715cb-f3f5-4abf-bd1d-b7264f7f0a86,boulgour
1342,"boulgour, ratatouille, œuf dur ",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/b53715cb-f3f5-4abf-bd1d-b7264f7f0a86,ratatouille
1343,"boulgour, ratatouille, œuf dur ",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/b53715cb-f3f5-4abf-bd1d-b7264f7f0a86,œuf dur 
1344,"kiwi, séré maigre",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/f94214a5-4359-4dcf-8967-f5529d47f44a,kiwi
1345,"kiwi, séré maigre",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/f94214a5-4359-4dcf-8967-f5529d47f44a,séré maigre
1346,"boulgour, feta",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/d85a22d0-d08f-464c-a45c-e8e09c8594f9,boulgour
1347,"boulgour, feta",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/d85a22d0-d08f-464c-a45c-e8e09c8594f9,feta
1348,pomme,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/d7f0b606-955a-4816-b20b-039f7fab83af,pomme
1349,"concombre, séré maigre, miel",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/116fc9b1-8b42-428b-aac0-3d074dbb46ae,concombre
1350,"concombre, séré maigre, miel",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/116fc9b1-8b42-428b-aac0-3d074dbb46ae,séré maigre
1351,"concombre, séré maigre, miel",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/116fc9b1-8b42-428b-aac0-3d074dbb46ae,miel
1352,"flocons d'avoine, flocons de soja, graines de chia, pomme",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/8dbf7ee9-8816-47ab-a74d-cd4838f6f7d3,flocons d'avoine
1353,"flocons d'avoine, flocons de soja, graines de chia, pomme",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/8dbf7ee9-8816-47ab-a74d-cd4838f6f7d3,flocons de soja
1354,"flocons d'avoine, flocons de soja, graines de chia, pomme",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/8dbf7ee9-8816-47ab-a74d-cd4838f6f7d3,graines de chia
1355,"flocons d'avoine, flocons de soja, graines de chia, pomme",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/8dbf7ee9-8816-47ab-a74d-cd4838f6f7d3,pomme
1356,"boulgour, ratatouille, œuf dur, huile de lin",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/d8aaea52-09df-4596-892c-0d03f5b6b9cd,boulgour
1357,"boulgour, ratatouille, œuf dur, huile de lin",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/d8aaea52-09df-4596-892c-0d03f5b6b9cd,ratatouille
1358,"boulgour, ratatouille, œuf dur, huile de lin",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/d8aaea52-09df-4596-892c-0d03f5b6b9cd,œuf dur
1359,"boulgour, ratatouille, œuf dur, huile de lin",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/d8aaea52-09df-4596-892c-0d03f5b6b9cd,huile de lin
1360,"séré maigre, kiwi, miel",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/7d1aaf24-b020-4315-aa15-db38f40e72be,séré maigre
1361,"séré maigre, kiwi, miel",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/7d1aaf24-b020-4315-aa15-db38f40e72be,kiwi
1362,"séré maigre, kiwi, miel",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/7d1aaf24-b020-4315-aa15-db38f40e72be,miel
1363,"concombre, tomate, carotte, graines de courge, huile de lin, vinaigre, sérac",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/1fa390c1-9169-42c0-abbd-3aa6e1a5c90b,concombre
1364,"concombre, tomate, carotte, graines de courge, huile de lin, vinaigre, sérac",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/1fa390c1-9169-42c0-abbd-3aa6e1a5c90b,tomate
1365,"concombre, tomate, carotte, graines de courge, huile de lin, vinaigre, sérac",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/1fa390c1-9169-42c0-abbd-3aa6e1a5c90b,carotte
1366,"concombre, tomate, carotte, graines de courge, huile de lin, vinaigre, sérac",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/1fa390c1-9169-42c0-abbd-3aa6e1a5c90b,graines de courge
1367,"concombre, tomate, carotte, graines de courge, huile de lin, vinaigre, sérac",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/1fa390c1-9169-42c0-abbd-3aa6e1a5c90b,huile de lin
1368,"concombre, tomate, carotte, graines de courge, huile de lin, vinaigre, sérac",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/1fa390c1-9169-42c0-abbd-3aa6e1a5c90b,vinaigre
1369,"concombre, tomate, carotte, graines de courge, huile de lin, vinaigre, sérac",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/1fa390c1-9169-42c0-abbd-3aa6e1a5c90b,sérac
1370,"oeuf dur, pomme",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/1e0291cb-b069-4a2b-9381-8db3239b367b,oeuf dur
1371,"oeuf dur, pomme",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/1e0291cb-b069-4a2b-9381-8db3239b367b,pomme
1372,noisettes,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/b56e7e66-4b86-42c7-99d3-367b89841444,noisettes
1373,brioche au chocolat,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/7125f342-9e7f-4c8a-a62f-eeddd34f7c1e,brioche au chocolat
1374,capuccino,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/d612cc3f-cdcb-4afe-9071-5eb321afc0ba,capuccino
1375,"carottes, purée lentilles betterave",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/c5dbb936-4c37-4448-8ea4-c820c14f2178,carottes
1376,"carottes, purée lentilles betterave",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/c5dbb936-4c37-4448-8ea4-c820c14f2178,purée lentilles betterave
1377,pomme,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/aa2df550-5243-4537-ad8b-9d79fc7007b4,pomme
1378,"tomates, oignon frais, huile de lin, moutarde, vinaigre, galettes millet, haricots noirs, maïs",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/59e31b5a-2c5c-48e7-b889-58ed408a3a0a,tomates
1379,"tomates, oignon frais, huile de lin, moutarde, vinaigre, galettes millet, haricots noirs, maïs",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/59e31b5a-2c5c-48e7-b889-58ed408a3a0a,oignon frais
1380,"tomates, oignon frais, huile de lin, moutarde, vinaigre, galettes millet, haricots noirs, maïs",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/59e31b5a-2c5c-48e7-b889-58ed408a3a0a,huile de lin
1381,"tomates, oignon frais, huile de lin, moutarde, vinaigre, galettes millet, haricots noirs, maïs",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/59e31b5a-2c5c-48e7-b889-58ed408a3a0a,moutarde
1382,"tomates, oignon frais, huile de lin, moutarde, vinaigre, galettes millet, haricots noirs, maïs",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/59e31b5a-2c5c-48e7-b889-58ed408a3a0a,vinaigre
1383,"tomates, oignon frais, huile de lin, moutarde, vinaigre, galettes millet, haricots noirs, maïs",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/59e31b5a-2c5c-48e7-b889-58ed408a3a0a,"galettes millet, haricots noirs, maïs"
1384,"bricelet, bricelet",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/c8edce3c-1710-40c6-ae70-177b390abc3e,bricelet
1385,"bricelet, bricelet",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/c8edce3c-1710-40c6-ae70-177b390abc3e,bricelet
1386,"salade betterave carotte, galette millet maïs haricots noirs, fromage pate molle, fromage de chevre",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/54ee4857-524c-436a-a31b-a1013669f8c1,salade betterave carotte
1387,"salade betterave carotte, galette millet maïs haricots noirs, fromage pate molle, fromage de chevre",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/54ee4857-524c-436a-a31b-a1013669f8c1,galette millet maïs haricots noirs
1388,"salade betterave carotte, galette millet maïs haricots noirs, fromage pate molle, fromage de chevre",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/54ee4857-524c-436a-a31b-a1013669f8c1,fromage pate molle
1389,"salade betterave carotte, galette millet maïs haricots noirs, fromage pate molle, fromage de chevre",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/54ee4857-524c-436a-a31b-a1013669f8c1,fromage de chevre
1390,"pain, gruyere ",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/61ebe6bc-81ec-49a8-a527-a302dcdfcdd3,pain
1391,"pain, gruyere ",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/61ebe6bc-81ec-49a8-a527-a302dcdfcdd3,gruyere 
1392,"tomates, pain",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/35b79dd1-192e-41e1-90e0-d735999f81e6,tomates
1393,"tomates, pain",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/35b79dd1-192e-41e1-90e0-d735999f81e6,pain
1394,crème caramel,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/dcb5120a-7ecd-4610-9642-e76c616b6016,crème caramel
1395,myrtilles,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/c795e459-5a84-44af-a7a9-ea353dc61edd,myrtilles
1396,yogourt nature maigre,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/c95d8fb6-a802-4585-b763-b8342bbd4ca8,yogourt nature maigre
1397,mini donut,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/f0ba8469-e618-4dd9-91e0-897d69abcd99,mini donut
1398,poire,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/050419f6-32ae-4276-9993-de18feaccbd1,poire
1399,fraise,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/af556f5b-dc95-48cc-b14f-8726a04c2529,fraise
1400,"courgette et oignons, galettes millet haricots noirs maïs",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/8fb08d9a-4e44-4251-a0e4-26441252d211,courgette et oignons
1401,"courgette et oignons, galettes millet haricots noirs maïs",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/8fb08d9a-4e44-4251-a0e4-26441252d211,galettes millet haricots noirs maïs
1402,yogourt figue sans sucre,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/4c27b970-43cc-443a-93d5-6a8777362594,yogourt figue sans sucre
1403,"courgette, tomate, purée le tulle betterave, galettes millet haricots noirs maïs, noix de cajou, olives noires, huile de lin",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/d15f25db-272a-4f8a-a0ae-225438cf4b70,courgette
1404,"courgette, tomate, purée le tulle betterave, galettes millet haricots noirs maïs, noix de cajou, olives noires, huile de lin",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/d15f25db-272a-4f8a-a0ae-225438cf4b70,tomate
1405,"courgette, tomate, purée le tulle betterave, galettes millet haricots noirs maïs, noix de cajou, olives noires, huile de lin",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/d15f25db-272a-4f8a-a0ae-225438cf4b70,purée le tulle betterave
1406,"courgette, tomate, purée le tulle betterave, galettes millet haricots noirs maïs, noix de cajou, olives noires, huile de lin",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/d15f25db-272a-4f8a-a0ae-225438cf4b70,galettes millet haricots noirs maïs
1407,"courgette, tomate, purée le tulle betterave, galettes millet haricots noirs maïs, noix de cajou, olives noires, huile de lin",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/d15f25db-272a-4f8a-a0ae-225438cf4b70,noix de cajou
1408,"courgette, tomate, purée le tulle betterave, galettes millet haricots noirs maïs, noix de cajou, olives noires, huile de lin",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/d15f25db-272a-4f8a-a0ae-225438cf4b70,olives noires
1409,"courgette, tomate, purée le tulle betterave, galettes millet haricots noirs maïs, noix de cajou, olives noires, huile de lin",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/d15f25db-272a-4f8a-a0ae-225438cf4b70,huile de lin
1410,"compote rhubarbe, yogourt",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/397afb74-d345-4fda-a427-ee570908ee67,compote rhubarbe
1411,"compote rhubarbe, yogourt",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/397afb74-d345-4fda-a427-ee570908ee67,yogourt
1412,"concombre, couscous, thon, huile d'olive, vinaigre, graines de courge",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/611431d0-f119-4ef8-ad73-bb27c5075c3c,concombre
1413,"concombre, couscous, thon, huile d'olive, vinaigre, graines de courge",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/611431d0-f119-4ef8-ad73-bb27c5075c3c,couscous
1414,"concombre, couscous, thon, huile d'olive, vinaigre, graines de courge",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/611431d0-f119-4ef8-ad73-bb27c5075c3c,thon
1415,"concombre, couscous, thon, huile d'olive, vinaigre, graines de courge",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/611431d0-f119-4ef8-ad73-bb27c5075c3c,huile d'olive
1416,"concombre, couscous, thon, huile d'olive, vinaigre, graines de courge",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/611431d0-f119-4ef8-ad73-bb27c5075c3c,vinaigre
1417,"concombre, couscous, thon, huile d'olive, vinaigre, graines de courge",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/611431d0-f119-4ef8-ad73-bb27c5075c3c,graines de courge
1418,yogourt nature,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/710f4a9d-6945-4c87-b3bb-dae03678471f,yogourt nature
1419,pomme,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/88df9a21-c008-47a8-9b3e-bfd60b72f3bc,pomme
1420,"fraises, fraises",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/3d828624-e384-44e7-99f6-4c8a4e6f0ba4,fraises
1421,tomates cerises,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/bb067d1c-3012-4e32-8c8b-b88b19e591c5,tomates cerises
1422,"fraises, fraises",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/3d828624-e384-44e7-99f6-4c8a4e6f0ba4,fraises
1423,couscous,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/0251a865-3502-4041-9805-7073b2e511f6,couscous
1424,"salade verte, champignons , galettes millet haricots noirs maïs, huile de colza, vinaigre balsamique, purée betterave lentilles",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/32289b41-a85a-4563-8e38-c47e7693d2d0,salade verte
1425,"salade verte, champignons , galettes millet haricots noirs maïs, huile de colza, vinaigre balsamique, purée betterave lentilles",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/32289b41-a85a-4563-8e38-c47e7693d2d0,champignons 
1426,"salade verte, champignons , galettes millet haricots noirs maïs, huile de colza, vinaigre balsamique, purée betterave lentilles",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/32289b41-a85a-4563-8e38-c47e7693d2d0,galettes millet haricots noirs maïs
